10000 0.044
10000 1.000
10000 1.000
10000 1.000
10000 0.069
10000 0.097
10000 0.124
10000 1.000
10000 1.000
10000 0.135
10000 1.000
10000 1.000
10000 1.000
10000 0.064
10000 0.109
10000 1.000
10000 0.049
10000 1.000
10000 0.038
10000 1.000
10000 0.059
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.035
10000 0.034
10000 1.000
10000 0.041
10000 1.000
10000 0.091
10000 1.000
10000 1.000
10000 0.050
10000 1.000
10000 1.000
10000 0.052
10000 0.045
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.117
10000 1.000
10000 0.179
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.028
10000 1.000
10000 1.000
10000 1.000
10000 0.067
10000 1.000
10000 1.000
10000 0.070
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.125
10000 1.000
10000 0.082
10000 0.084
10000 0.130
10000 1.000
10000 0.071
10000 0.039
10000 1.000
10000 1.000
10000 0.052
10000 1.000
10000 1.000
10000 1.000
10000 0.080
10000 1.000
10000 1.000
10000 0.090
10000 1.000
10000 1.000
10000 0.220
10000 1.000
10000 0.040
10000 1.000
10000 0.085
10000 1.000
10000 0.064
10000 0.057
10000 1.000
10000 1.000
10000 1.000
10000 0.030
10000 0.121
10000 1.000
10000 0.071
10000 0.038
10000 1.000
10000 0.089
10000 1.000
10000 0.067
10000 1.000
10000 1.000
10000 0.029
10000 0.157
10000 0.035
10000 0.103
10000 0.059
10000 0.014
10000 1.000
10000 1.000
10000 0.070
10000 1.000
10000 0.028
10000 0.050
10000 0.035
10000 1.000
10000 1.000
10000 0.066
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.094
10000 0.089
10000 0.090
10000 1.000
10000 1.000
10000 0.146
10000 1.000
10000 0.080
10000 0.142
10000 0.114
10000 0.077
10000 1.000
10000 1.000
10000 1.000
10000 0.067
10000 0.085
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.042
10000 1.000
10000 0.224
10000 1.000
10000 1.000
10000 0.035
10000 1.000
10000 0.079
10000 0.084
10000 0.067
10000 1.000
10000 0.064
10000 1.000
10000 0.077
10000 1.000
10000 1.000
10000 0.061
10000 0.068
10000 0.043
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.028
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.093
10000 0.165
10000 1.000
10000 0.050
10000 0.028
10000 0.043
10000 1.000
10000 1.000
10000 0.057
10000 0.083
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.055
10000 1.000
10000 1.000
10000 0.120
10000 0.030
10000 1.000
10000 1.000
10000 0.047
10000 1.000
10000 1.000
10000 0.253
10000 0.072
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.073
10000 1.000
10000 0.131
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.153
10000 1.000
10000 0.170
10000 1.000
10000 1.000
10000 0.129
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.069
10000 1.000
10000 1.000
10000 0.086
10000 1.000
10000 0.037
10000 1.000
10000 1.000
10000 1.000
10000 0.052
10000 0.201
10000 1.000
10000 1.000
10000 0.107
10000 1.000
10000 0.182
10000 0.073
10000 0.092
10000 1.000
10000 0.087
10000 0.056
10000 0.048
10000 1.000
10000 1.000
10000 0.030
10000 0.078
10000 1.000
10000 1.000
10000 0.080
10000 0.033
10000 1.000
10000 0.053
10000 0.144
10000 1.000
10000 0.212
10000 0.079
10000 1.000
10000 1.000
10000 1.000
10000 0.070
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.055
10000 1.000
10000 1.000
10000 1.000
10000 0.257
10000 0.080
10000 0.072
10000 1.000
10000 1.000
10000 0.124
10000 0.132
10000 1.000
10000 0.039
10000 0.071
10000 1.000
10000 1.000
10000 0.109
10000 0.031
10000 0.101
10000 0.237
10000 1.000
10000 0.049
10000 1.000
10000 0.103
10000 0.055
10000 1.000
10000 1.000
10000 0.049
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.097
10000 1.000
10000 0.065
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.087
10000 0.120
10000 0.088
10000 0.091
10000 0.233
10000 0.124
10000 0.065
10000 0.118
10000 0.085
10000 0.046
10000 1.000
10000 1.000
10000 1.000
10000 0.027
10000 1.000
10000 1.000
10000 1.000
10000 0.039
10000 1.000
10000 1.000
10000 0.121
10000 0.035
10000 1.000
10000 0.115
10000 1.000
10000 1.000
10000 0.075
10000 1.000
10000 0.082
10000 0.074
10000 1.000
10000 1.000
10000 0.072
10000 1.000
10000 1.000
10000 0.103
10000 1.000
10000 0.131
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.043
10000 1.000
10000 1.000
10000 1.000
10000 0.018
10000 1.000
10000 0.156
10000 1.000
10000 0.139
10000 0.032
10000 0.045
10000 0.058
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.248
10000 1.000
10000 0.090
10000 1.000
10000 1.000
10000 0.041
10000 0.100
10000 0.044
10000 1.000
10000 0.133
10000 0.075
10000 0.026
10000 1.000
10000 0.075
10000 1.000
10000 1.000
10000 0.053
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.044
10000 1.000
10000 0.052
10000 0.054
10000 0.042
10000 0.107
10000 1.000
10000 1.000
10000 1.000
10000 0.112
10000 1.000
10000 1.000
10000 1.000
10000 0.092
10000 1.000
10000 1.000
10000 1.000
10000 0.046
10000 0.054
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.094
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.079
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.046
10000 1.000
10000 1.000
10000 1.000
10000 0.042
10000 0.138
10000 0.516
10000 1.000
10000 0.135
10000 0.100
10000 0.110
10000 0.133
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.092
10000 0.073
10000 1.000
10000 1.000
10000 1.000
10000 0.056
10000 0.090
10000 0.115
10000 1.000
10000 0.137
10000 1.000
10000 0.060
10000 0.060
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.122
10000 0.097
10000 1.000
10000 1.000
10000 0.076
10000 0.121
10000 0.038
10000 1.000
10000 1.000
10000 0.099
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.050
10000 1.000
10000 0.042
10000 0.045
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.192
10000 0.052
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.094
10000 1.000
10000 1.000
10000 0.115
10000 0.102
10000 1.000
10000 1.000
10000 0.107
10000 0.061
10000 1.000
10000 0.086
10000 0.066
10000 1.000
10000 1.000
10000 0.069
10000 1.000
10000 0.044
10000 1.000
10000 0.071
10000 0.107
10000 1.000
10000 0.023
10000 0.578
10000 0.051
10000 1.000
10000 0.054
10000 0.038
10000 0.072
10000 0.072
10000 1.000
10000 0.086
10000 0.059
10000 1.000
10000 1.000
10000 1.000
10000 0.144
10000 0.048
10000 1.000
10000 1.000
10000 1.000
10000 0.050
10000 0.067
10000 0.087
10000 0.084
10000 0.119
10000 0.176
10000 0.064
10000 1.000
10000 1.000
10000 0.052
10000 0.114
10000 1.000
10000 1.000
10000 0.230
10000 1.000
10000 0.072
10000 1.000
10000 0.057
10000 0.139
10000 0.089
10000 0.114
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.082
10000 1.000
10000 0.033
10000 0.079
10000 1.000
10000 0.033
10000 1.000
10000 1.000
10000 1.000
10000 0.052
10000 0.040
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.085
10000 0.042
10000 1.000
10000 1.000
10000 0.204
10000 1.000
10000 1.000
10000 0.156
10000 0.019
10000 1.000
10000 0.047
10000 1.000
10000 0.037
10000 0.061
10000 1.000
10000 0.029
10000 1.000
10000 0.076
10000 1.000
10000 0.099
10000 0.134
10000 1.000
10000 1.000
10000 0.075
10000 1.000
10000 0.044
10000 0.047
10000 1.000
10000 1.000
10000 0.069
10000 1.000
10000 0.102
10000 0.164
10000 1.000
10000 1.000
10000 0.058
10000 0.066
10000 1.000
10000 1.000
10000 1.000
10000 0.050
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.050
10000 0.060
10000 1.000
10000 1.000
10000 1.000
10000 0.084
10000 0.084
10000 1.000
10000 0.391
10000 1.000
10000 0.049
10000 0.081
10000 1.000
10000 0.012
10000 1.000
10000 1.000
10000 1.000
10000 0.159
10000 1.000
10000 0.106
10000 1.000
10000 1.000
10000 0.065
10000 0.144
10000 0.041
10000 0.080
10000 1.000
10000 0.210
10000 1.000
10000 1.000
10000 1.000
10000 0.069
10000 0.081
10000 1.000
10000 0.088
10000 1.000
10000 0.020
10000 0.082
10000 1.000
10000 1.000
10000 0.141
10000 0.177
10000 1.000
10000 1.000
10000 0.378
10000 1.000
10000 1.000
10000 0.070
10000 0.118
10000 0.081
10000 0.130
10000 1.000
10000 1.000
10000 0.093
10000 1.000
10000 0.080
10000 1.000
10000 1.000
10000 1.000
10000 0.026
10000 0.233
10000 1.000
10000 0.180
10000 0.157
10000 0.197
10000 1.000
10000 1.000
10000 0.285
10000 1.000
10000 1.000
10000 0.090
10000 1.000
10000 0.075
10000 1.000
10000 1.000
10000 0.072
10000 0.042
10000 1.000
10000 0.112
10000 1.000
10000 1.000
10000 0.043
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.121
10000 0.063
10000 1.000
10000 1.000
10000 0.122
10000 0.082
10000 1.000
10000 0.085
10000 1.000
10000 1.000
10000 1.000
10000 0.092
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.053
10000 1.000
10000 1.000
10000 1.000
10000 0.077
10000 1.000
10000 0.153
10000 1.000
10000 0.067
10000 1.000
